LSOA code,Have central heating,No central heating
E01019008,97.42351047,2.576489533
E01019009,95.9752322,4.024767802
E01019010,95.6928839,4.307116105
E01019011,96.98708752,3.012912482
E01019012,92.28687415,7.713125846
E01019013,97.8858351,2.114164905
E01019014,97.53466872,2.465331279
E01019015,98.11965812,1.88034188
E01019016,96.68049793,3.319502075
E01019018,98.65269461,1.347305389
E01019019,97.24880383,2.751196172
E01019020,94.04145078,5.958549223
E01019021,97.30878187,2.69121813
E01019022,97.55799756,2.442002442
E01019023,96.78899083,3.211009174
E01019024,96.7032967,3.296703297
E01019025,97.6777939,2.322206096
E01019026,98.35820896,1.641791045
E01019027,96.37561779,3.624382208
E01019028,97.16446125,2.835538752
E01019029,93.2642487,6.735751295
E01019030,98.70410367,1.295896328
E01019031,96.28252788,3.717472119
E01019032,97.61526232,2.384737679
E01019033,97.71573604,2.284263959
E01019034,96.64233577,3.357664234
E01019035,97.59903962,2.400960384
E01019036,95.03184713,4.968152866
E01019037,95.31722054,4.682779456
E01019038,93.13543599,6.864564007
E01019039,95.47738693,4.522613065
E01019040,96.74099485,3.259005146
E01019041,96.98795181,3.012048193
E01019042,96.53846154,3.461538462
E01019043,98.35100118,1.648998822
E01019044,97.64868603,2.35131397
E01019045,98.4929078,1.507092199
E01019046,94.90968801,5.090311987
E01019047,97.2181552,2.781844802
E01019048,96.35294118,3.647058824
E01019050,97.09379128,2.906208719
E01019051,96.03825137,3.961748634
E01019052,95.10403917,4.895960832
E01019053,94.78346457,5.216535433
E01019054,95.35759097,4.642409034
E01019055,95.5954323,4.4045677
E01019056,95.95588235,4.044117647
E01019057,96.4504284,3.549571603
E01019058,97.96573876,2.034261242
E01019059,96.28528975,3.714710253
E01019060,95.33678756,4.663212435
E01019061,97.08121827,2.918781726
E01019062,95.82790091,4.172099087
E01019063,96.67036626,3.32963374
E01019064,96.35761589,3.642384106
E01019065,96.43527205,3.564727955
E01019066,96.30872483,3.691275168
E01019067,95.66666667,4.333333333
E01019068,98.93048128,1.069518717
E01019069,94.46494465,5.535055351
E01019070,95.33851276,4.661487236
E01019071,97.51381215,2.486187845
E01019072,95.37480064,4.625199362
E01019073,97.45889387,2.541106129
E01019074,95.14321295,4.856787049
E01019075,96.27659574,3.723404255
E01019076,95.93679458,4.063205418
E01019077,82.48407643,17.51592357
E01019078,99.53632148,0.463678516
E01019079,98.77675841,1.22324159
E01019080,99.22822492,0.771775083
E01019081,98.30917874,1.690821256
E01019082,98.37758112,1.622418879
E01019083,97.5031211,2.496878901
E01019084,99.30264993,0.69735007
E01019085,99.51749095,0.482509047
E01019086,98.68131868,1.318681319
E01019087,99.71631206,0.283687943
E01019088,98.0952381,1.904761905
E01019089,98.79032258,1.209677419
E01019090,97.6744186,2.325581395
E01019091,99.35649936,0.643500644
E01019092,98.06138934,1.938610662
E01019093,99.39759036,0.602409639
E01019094,99.02597403,0.974025974
E01019095,98.75195008,1.248049922
E01019096,98.46311475,1.536885246
E01019097,98.95833333,1.041666667
E01019098,98.45938375,1.540616246
E01019099,97.95657727,2.043422733
E01019100,98.56985699,1.430143014
E01019101,98.87820513,1.121794872
E01019102,98.34254144,1.657458564
E01019104,98.47645429,1.523545706
E01019106,98.56915739,1.430842607
E01019107,97.70444763,2.295552367
E01019108,98.7804878,1.219512195
E01019109,98.6431479,1.356852103
E01019110,99.63636364,0.363636364
E01019111,98.53658537,1.463414634
E01019112,98.90560876,1.094391245
E01019113,98.39901478,1.600985222
E01019114,97.50390016,2.496099844
E01019115,98.48866499,1.511335013
E01019116,97.53289474,2.467105263
E01019117,98.75,1.25
E01019118,98.91135303,1.088646967
E01019119,99.37791602,0.622083981
E01019120,97.44245524,2.557544757
E01019121,97.68786127,2.312138728
E01019122,98.66071429,1.339285714
E01019123,99.47506562,0.524934383
E01019124,99.64622642,0.353773585
E01019125,98.53372434,1.46627566
E01019126,99.33949802,0.660501982
E01019127,98.88888889,1.111111111
E01019128,97.10564399,2.894356006
E01019129,99.77827051,0.22172949
E01019130,98.15546772,1.844532279
E01019131,97.89343247,2.106567534
E01019132,98.8173456,1.182654402
E01019133,97.06744868,2.93255132
E01019134,99.23664122,0.763358779
E01019135,98.86845827,1.131541726
E01019136,99.41927991,0.580720093
E01019137,98.39857651,1.601423488
E01019138,94.13735343,5.862646566
E01019139,94.89633174,5.103668262
E01019141,93.2038835,6.796116505
E01019142,92.48120301,7.518796992
E01019143,94.08194234,5.918057663
E01019144,97.70491803,2.295081967
E01019145,97.17514124,2.824858757
E01019146,98.97084048,1.02915952
E01019147,95.02133713,4.978662873
E01019148,97.85123967,2.148760331
E01019149,97.35682819,2.643171806
E01019150,97.86666667,2.133333333
E01019151,98.01980198,1.98019802
E01019152,98.47908745,1.520912548
E01019153,99.35064935,0.649350649
E01019154,99.67897271,0.321027287
E01019155,98.95366218,1.046337818
E01019156,96.99738903,3.002610966
E01019157,94.01709402,5.982905983
E01019158,94.1923775,5.807622505
E01019159,95.95070423,4.049295775
E01019160,98.20261438,1.797385621
E01019161,98.53300733,1.466992665
E01019162,99.26578561,0.734214391
E01019163,99.8003992,0.199600798
E01019164,97.91332263,2.086677368
E01019165,97.80701754,2.192982456
E01019166,96.09375,3.90625
E01019167,97.05882353,2.941176471
E01019168,97.65100671,2.348993289
E01019169,99.07749077,0.922509225
E01019170,97.81746032,2.182539683
E01019171,95.17241379,4.827586207
E01019172,95.95469256,4.045307443
E01019173,95.92920354,4.07079646
E01019175,97.51243781,2.487562189
E01019176,99.1902834,0.809716599
E01019177,97.86885246,2.131147541
E01019178,98.84892086,1.151079137
E01019179,99.23664122,0.763358779
E01019180,98.40686275,1.593137255
E01019182,96.66136725,3.33863275
E01019184,95.86523737,4.134762634
E01019185,98.37398374,1.62601626
E01019186,97.17138103,2.828618968
E01019187,98.0565371,1.943462898
E01019188,97.56097561,2.43902439
E01019189,99.24127466,0.758725341
E01019190,99.87129987,0.128700129
E01019191,99.70845481,0.29154519
E01019192,99.50083195,0.499168053
E01019193,99.76931949,0.230680507
E01019194,98.98989899,1.01010101
E01019195,99.47275923,0.527240773
E01019196,98.3353151,1.664684899
E01019197,99.43181818,0.568181818
E01019198,98.04241436,1.957585644
E01019199,96.69421488,3.305785124
E01019200,99.60474308,0.395256917
E01019201,99.4374121,0.562587904
E01019202,98.60917942,1.390820584
E01019203,98.16216216,1.837837838
E01019204,98.33610649,1.663893511
E01019205,97.597254,2.402745995
E01019206,96.63043478,3.369565217
E01019207,97.37609329,2.623906706
E01019208,99.18300654,0.816993464
E01019209,98.95209581,1.047904192
E01019210,99.46524064,0.534759358
E01019211,97.08121827,2.918781726
E01019212,98.91891892,1.081081081
E01019215,98.68766404,1.312335958
E01019216,97.53810082,2.461899179
E01019217,98.62385321,1.376146789
E01019218,99.04912837,0.950871632
E01019219,98.48331648,1.516683519
E01019220,97.829233,2.170767004
E01019221,97.90897909,2.09102091
E01019222,98.46153846,1.538461538
E01019223,99.02439024,0.975609756
E01019224,99.31818182,0.681818182
E01019225,97.5088968,2.491103203
E01019226,98.36065574,1.639344262
E01019227,98.52289513,1.477104874
E01019228,98.59747546,1.402524544
E01019229,97.70808203,2.291917973
E01019230,97.48427673,2.51572327
E01019231,97.72972973,2.27027027
E01019232,98.73817035,1.261829653
E01019233,99.06396256,0.936037441
E01019234,97.27047146,2.729528536
E01019235,98.36552749,1.634472511
E01019236,96.625,3.375
E01019237,99.10394265,0.896057348
E01019238,99.85185185,0.148148148
E01019239,98.03921569,1.960784314
E01019240,99.22222222,0.777777778
E01019241,99.74842767,0.251572327
E01019242,98.34710744,1.652892562
E01019243,99.19093851,0.809061489
E01019244,99.25484352,0.745156483
E01019245,99.06832298,0.931677019
E01019246,98.48229342,1.517706577
E01019247,98.57819905,1.421800948
E01019248,98.8372093,1.162790698
E01019249,99.86522911,0.134770889
E01019250,99.44367177,0.556328234
E01019251,99.14438503,0.855614973
E01019252,99.38366718,0.61633282
E01019253,99.23076923,0.769230769
E01019254,99.49494949,0.505050505
E01019255,98.36956522,1.630434783
E01019256,98.17629179,1.823708207
E01019257,99.21259843,0.787401575
E01019258,99.23430322,0.765696784
E01019259,97.04347826,2.956521739
E01019260,99.67585089,0.324149109
E01019261,100,0
E01019262,99.29078014,0.709219858
E01019264,99.35815148,0.641848524
E01019265,98.71589085,1.284109149
E01019266,98.45440495,1.545595054
E01019267,98.30508475,1.694915254
E01019269,99.11504425,0.884955752
E01019270,98.79725086,1.202749141
E01019271,99.47368421,0.526315789
E01019272,98.63945578,1.360544218
E01019273,97.66423358,2.335766423
E01019274,98.30287206,1.697127937
E01019275,98.25517993,1.744820065
E01019277,97.6744186,2.325581395
E01019278,98.54132901,1.458670989
E01019279,99.20886076,0.791139241
E01019280,98.55212355,1.447876448
E01019281,99.2970123,0.702987698
E01019282,98.78296146,1.21703854
E01019283,98.42381786,1.576182137
E01019284,98.95470383,1.045296167
E01019285,98.84297521,1.157024793
E01019286,99.52904239,0.470957614
E01019287,98.99799599,1.002004008
E01019288,100,0
E01019289,98.24868651,1.751313485
E01019290,96.55913978,3.440860215
E01019291,99.24357035,0.756429652
E01019292,99.00596421,0.994035785
E01019293,96.77419355,3.225806452
E01019294,99.17355372,0.826446281
E01019295,98.82747069,1.172529313
E01019296,99.66777409,0.332225914
E01019298,97.80058651,2.19941349
E01019299,96.73558215,3.264417845
E01019300,98.93190921,1.068090788
E01019301,99.44444444,0.555555556
E01019302,100,0
E01019303,99.5620438,0.437956204
E01019304,98.15157116,1.848428835
E01019305,98.74869656,1.251303441
E01019306,99.25037481,0.749625187
E01019307,98.89624724,1.103752759
E01019308,97.14765101,2.852348993
E01019309,97.38372093,2.61627907
E01019310,97.71689498,2.283105023
E01019311,98.10725552,1.892744479
E01019312,99.59839357,0.401606426
E01019313,97.07692308,2.923076923
E01019314,97.61499148,2.385008518
E01019315,97.35849057,2.641509434
E01019316,97.49103943,2.508960573
E01019317,98.31932773,1.680672269
E01019318,99.04458599,0.955414013
E01019319,97.06744868,2.93255132
E01019320,96.99499165,3.005008347
E01019321,97.18518519,2.814814815
E01019322,98.86039886,1.13960114
E01019323,97.98534799,2.014652015
E01019324,98.55334539,1.446654611
E01019325,97.62658228,2.373417722
E01019326,99.37759336,0.622406639
E01019327,98,2
E01019328,98.51485149,1.485148515
E01019329,98.57433809,1.425661914
E01019330,98.99425287,1.005747126
E01019331,98.63013699,1.369863014
E01019332,98.92966361,1.070336391
E01019333,98.820059,1.179941003
E01019334,98.85245902,1.147540984
E01019335,99.2199688,0.780031201
E01019336,96.68639053,3.313609467
E01019337,98.54132901,1.458670989
E01019338,97.3727422,2.6272578
E01019339,96.53379549,3.466204506
E01019340,97.03315881,2.966841187
E01019343,99.08675799,0.913242009
E01019344,97.77777778,2.222222222
E01019345,97.64492754,2.355072464
E01019346,96.24413146,3.755868545
E01019347,99.48586118,0.514138817
E01019348,98.29222011,1.707779886
E01019349,98.32935561,1.670644391
E01019350,96.42365887,3.576341128
E01019351,96.13402062,3.865979381
E01019352,97.42765273,2.572347267
E01019353,99.07284768,0.927152318
E01019354,98.49726776,1.50273224
E01019355,100,0
E01019356,97.28506787,2.714932127
E01019357,97.93438639,2.065613609
E01019358,97.6010101,2.398989899
E01019359,97.80316344,2.196836555
E01019360,97.91855204,2.081447964
E01019361,98.88337469,1.11662531
E01019362,98.98989899,1.01010101
E01019363,97.26996967,2.730030334
E01019364,98.78721058,1.212789416
E01019365,97.85932722,2.140672783
E01019366,99.09793814,0.902061856
E01019368,98.45984598,1.540154015
E01019369,99.22651934,0.773480663
E01019370,98.10810811,1.891891892
E01019371,97.66702015,2.332979852
E01019372,98.61830743,1.381692573
E01019373,99.31972789,0.680272109
E01019374,97.09480122,2.905198777
E01019375,98.8005997,1.1994003
E01019376,97.02048417,2.979515829
E01019377,99.06103286,0.938967136
E01019378,98.820059,1.179941003
E01019379,99.37888199,0.621118012
E01019380,97.8,2.2
E01019381,97.19334719,2.806652807
E01019382,98.31401475,1.685985248
E01019383,98.57288481,1.427115189
E01019384,96.63032706,3.369672944
E01019385,97.94776119,2.052238806
E01019386,97.51243781,2.487562189
E01019387,97.81746032,2.182539683
E01019388,98.69047619,1.30952381
E01019389,97.99043062,2.009569378
E01019390,98.05128205,1.948717949
E01019391,98.27798278,1.72201722
E01019392,96.73913043,3.260869565
E01019393,99.25925926,0.740740741
E01019394,96.59574468,3.404255319
E01019395,97.85794814,2.14205186
E01019396,98.74715262,1.25284738
E01019397,97.95180723,2.048192771
E01019400,98.29396325,1.706036745
E01019401,98.91956783,1.080432173
E01019402,99.50062422,0.49937578
E01019403,99.07692308,0.923076923
E01019404,99.03017241,0.969827586
E01019405,98.48254932,1.517450683
E01019406,98.75518672,1.244813278
E01019407,97.69894535,2.30105465
E01019408,98.5013624,1.498637602
E01019409,99.46380697,0.536193029
E01019410,98.42022117,1.579778831
E01019411,98.4399376,1.560062402
E01019412,100,0
E01019413,99.63369963,0.366300366
E01019414,99.43502825,0.564971751
E01019415,98.36065574,1.639344262
E01019416,98.75,1.25
E01019417,98.27586207,1.724137931
E01019418,99.31880109,0.68119891
E01019419,98.2320442,1.767955801
E01019420,99.04,0.96
E01019421,99.23413567,0.765864333
E01019422,99.23076923,0.769230769
E01019423,98.39650146,1.603498542
E01019424,99.41972921,0.580270793
E01019425,99.69183359,0.30816641
E01019426,99.00426743,0.995732575
E01019427,99.32795699,0.672043011
E01019428,99.21135647,0.788643533
E01019429,98.1741573,1.825842697
E01019430,99.26560588,0.734394125
E01019431,98.36065574,1.639344262
E01019432,99.64664311,0.35335689
E01019433,99.26380368,0.736196319
E01019434,99.46043165,0.539568345
E01019435,99.57924264,0.420757363
E01019436,99.48892675,0.511073254
E01019437,100,0
E01019438,98.25072886,1.749271137
E01019439,98.92966361,1.070336391
E01019440,99.21052632,0.789473684
E01019441,98.70633894,1.293661061
E01019442,99.24357035,0.756429652
E01019443,99.12935323,0.870646766
E01019444,99.22239502,0.777604977
E01019445,98.57142857,1.428571429
E01019446,99.40711462,0.592885375
E01019447,99.54198473,0.458015267
E01019448,99.1831972,0.8168028
E01019449,99.36708861,0.632911392
E01019450,99.25261584,0.747384155
E01019451,99.02386117,0.976138829
E01019452,99.03314917,0.966850829
E01019453,98.00629591,1.993704092
E01019454,99.0228013,0.977198697
E01019455,98.17905918,1.820940819
E01019456,98.92984542,1.070154578
E01019457,99.18962723,0.810372771
E01019458,98.5106383,1.489361702
E01019459,99.66442953,0.33557047
E01019460,99.23780488,0.762195122
E01019461,98.92473118,1.075268817
E01019462,99.43609023,0.563909774
E01019463,99.0430622,0.956937799
E01019464,99.70930233,0.290697674
E01019465,98.30827068,1.691729323
E01019467,98.37997054,1.620029455
E01019468,97.85932722,2.140672783
E01019469,99.4100295,0.589970501
E01019470,99.46018893,0.539811066
E01019471,98.63429439,1.365705615
E01019473,99.25512104,0.744878957
E01019474,98.31460674,1.685393258
E01019475,98.61591696,1.384083045
E01019476,99.67845659,0.321543408
E01019477,99.33142311,0.668576886
E01019478,99.23896499,0.761035008
E01019479,99.85465116,0.145348837
E01019480,99.41520468,0.584795322
E01019481,99.61089494,0.389105058
E01019482,99.01408451,0.985915493
E01019483,98.93867925,1.061320755
E01019484,99.59183673,0.408163265
E01019485,99.66499162,0.335008375
E01019486,99.55357143,0.446428571
E01019487,99.48914432,0.510855683
E01019488,99.25595238,0.744047619
E01019489,99.30434783,0.695652174
E01019490,99.79209979,0.207900208
E01019491,98.97674419,1.023255814
E01019492,98.98348158,1.016518424
E01019493,99.70326409,0.296735905
E01019495,99.57746479,0.422535211
E01019496,99.19871795,0.801282051
E01019497,99.62168979,0.378310214
E01019498,99.38423645,0.615763547
E01019499,99.51923077,0.480769231
E01019500,99.20127796,0.798722045
E01019501,99.6996997,0.3003003
E01019502,99.85754986,0.142450142
E01019503,99.15254237,0.847457627
E01019504,99.67689822,0.323101777
E01019505,99.02597403,0.974025974
E01019506,99.51534733,0.484652666
E01019507,99.2018244,0.798175599
E01019508,99.52606635,0.473933649
E01019509,99.06542056,0.934579439
