LSOA code,1 car or van in household,2 cars or vans in household,3 or more cars or vans in household,No cars or vans in household
E01000504,39.11174785,9.169054441,2.29226361,49.4269341
E01000505,39.61605585,15.35776614,4.188481675,40.83769634
E01000506,34.08071749,4.633781764,1.494768311,59.79073244
E01000507,48.06949807,14.67181467,3.667953668,33.59073359
E01000508,38.00695249,7.995365006,1.158748552,52.83893395
E01000509,37.8021978,16.26373626,5.934065934,40
E01000510,37.5,13.71527778,3.993055556,44.79166667
E01000511,43.67201426,12.29946524,4.278074866,39.75044563
E01000512,45.53846154,8.153846154,1.692307692,44.61538462
E01000513,39.31623932,31.83760684,9.829059829,19.01709402
E01000514,41.73387097,26.61290323,9.274193548,22.37903226
E01000515,45.45454545,13.40523883,2.927580894,38.21263482
E01000516,38.95582329,20.88353414,7.095046854,33.06559572
E01000517,46.21676892,25.97137014,7.975460123,19.83640082
E01000518,40.35087719,19.93620415,6.858054226,32.85486443
E01000519,43.26465927,20.28526149,8.24088748,28.20919176
E01000520,43.53518822,16.03927987,6.219312602,34.20621931
E01000521,27.2826087,5.326086957,1.086956522,66.30434783
E01000522,41.34477825,9.442060086,1.716738197,47.49642346
E01000523,32.94797688,6.473988439,0.924855491,59.65317919
E01000524,28.47011145,4.660587639,1.418439716,65.4508612
E01000525,33.11345646,6.72823219,0.659630607,59.49868074
E01000526,36.38613861,8.168316832,2.227722772,53.21782178
E01000527,35.46195652,5.434782609,1.630434783,57.47282609
E01000528,40.71038251,5.464480874,0.819672131,53.00546448
E01000530,47.92284866,13.20474777,2.670623145,36.20178042
E01000531,30.96623981,5.937136205,1.047729919,62.04889406
E01000532,38.91625616,8.210180624,2.134646962,50.73891626
E01000533,33.56086462,5.688282139,0.796359499,59.95449374
E01000534,51.36778116,13.37386018,2.431610942,32.82674772
E01000535,40.14167651,7.674144038,1.534828808,50.64935065
E01000536,37.6984127,31.34920635,8.333333333,22.61904762
E01000538,39.91769547,37.8600823,14.19753086,8.024691358
E01000539,42.77777778,25.18518519,8.703703704,23.33333333
E01000540,42.44306418,31.05590062,12.83643892,13.66459627
E01000541,41.97530864,21.39917695,6.995884774,29.62962963
E01000543,43.92712551,23.68421053,8.502024291,23.88663968
E01000544,32.97297297,2.837837838,0.27027027,63.91891892
E01000545,28.9010989,3.296703297,0.879120879,66.92307692
E01000546,33.55437666,5.305039788,1.193633952,59.9469496
E01000547,41.71511628,6.395348837,0.436046512,51.45348837
E01000548,27.24550898,2.694610778,0.299401198,69.76047904
E01000549,36.35346756,4.474272931,0.782997763,58.38926174
E01000550,29.45054945,4.945054945,0.32967033,65.27472527
E01000551,32.90816327,5.272108844,0.850340136,60.96938776
E01000552,38.34196891,4.14507772,0.690846287,56.82210708
E01000553,32.83983849,8.344549125,2.01884253,56.79676985
E01000554,42.9326288,10.43593131,0.924702774,45.70673712
E01000555,37.5711575,17.83681214,5.69259962,38.89943074
E01000556,24.06976744,3.604651163,1.279069767,71.04651163
E01000557,30.24096386,4.337349398,1.56626506,63.85542169
E01000558,33.33333333,10.12461059,2.336448598,54.20560748
E01000559,34.75609756,6.554878049,1.829268293,56.8597561
E01000560,35.29411765,11.91553544,3.619909502,49.17043741
E01000561,37.05953827,6.439854192,0.607533414,55.89307412
E01000562,31.23689727,35.22012579,17.61006289,15.93291405
E01000563,41.66666667,31.66666667,16.66666667,10
E01000564,41.75152749,21.5885947,5.906313646,30.75356415
E01000565,40.08264463,20.04132231,8.47107438,31.40495868
E01000566,45.68965517,28.87931034,10.56034483,14.87068966
E01000567,47.60869565,23.26086957,7.826086957,21.30434783
E01000568,35.74660633,13.42383107,4.977375566,45.85218703
E01000569,45.66115702,27.47933884,14.46280992,12.39669421
E01000570,48.14814815,13.84015595,7.01754386,30.99415205
E01000571,35.35353535,27.87878788,13.53535354,23.23232323
E01000572,47.5161987,24.40604752,8.639308855,19.43844492
E01000573,49.79166667,21.875,6.25,22.08333333
E01000574,44.42013129,26.69584245,9.628008753,19.25601751
E01000575,43.57034796,17.70045386,6.656580938,32.07261725
E01000576,41.25874126,19.75524476,10.31468531,28.67132867
E01000577,46.05568445,11.02088167,2.552204176,40.3712297
E01000578,42.01680672,13.92557023,4.201680672,39.85594238
E01000579,40.94488189,7.716535433,2.204724409,49.13385827
E01000580,45.48651817,9.495896835,1.758499414,43.25908558
E01000581,49.24114671,11.29848229,2.192242833,37.26812816
E01000582,46.71532847,12.70072993,2.773722628,37.81021898
E01000583,44.12416851,6.651884701,0.44345898,48.7804878
E01000584,50,11.09090909,3.636363636,35.27272727
E01000585,48.81756757,7.939189189,1.182432432,42.06081081
E01000586,29.62281509,4.507819687,1.287948482,64.58141674
E01000587,38.99782135,32.46187364,14.16122004,14.37908497
E01000589,48.56787049,20.1743462,6.226650062,25.03113325
E01000590,48.01901743,19.80982567,7.923930269,24.24722662
E01000591,45.10108865,17.41835148,4.510108865,32.97045101
E01000592,38.99676375,25.56634304,8.090614887,27.34627832
E01000593,45.37313433,22.98507463,6.268656716,25.37313433
E01000594,41.47217235,21.36445242,6.822262118,30.34111311
E01000595,36.14088821,7.19754977,0.918836141,55.74272588
E01000596,32.42811502,14.69648562,3.354632588,49.52076677
E01000599,40.68767908,8.166189112,1.432664756,49.71346705
E01000601,40.07782101,10.11673152,2.140077821,47.66536965
E01000602,38.64541833,14.34262948,2.988047809,44.02390438
E01000603,37.76595745,6.382978723,1.418439716,54.43262411
E01000604,43.46978558,15.59454191,5.068226121,35.86744639
E01000605,39.22942207,12.08406305,2.977232925,45.70928196
E01000606,42.60869565,18.7826087,2.086956522,36.52173913
E01000607,42.44186047,18.02325581,8.284883721,31.25
E01000608,38.98514851,13.73762376,4.702970297,42.57425743
E01000609,44.14556962,20.09493671,6.170886076,29.58860759
E01000610,47.59825328,13.24599709,3.930131004,35.22561863
E01000611,44.1322314,15.8677686,5.785123967,34.21487603
E01000612,45.22058824,19.11764706,4.595588235,31.06617647
E01000613,45.45454545,11.28526646,2.821316614,40.43887147
E01000615,34.22007255,10.27811366,3.506650544,51.99516324
E01000616,38.40947547,9.813874788,2.199661591,49.57698816
E01000617,34.58333333,12.36111111,5.972222222,47.08333333
E01000618,47.91666667,20.41666667,6.25,25.41666667
E01000619,47.79874214,21.17400419,9.014675052,22.01257862
E01000620,44.00785855,16.11001965,7.269155206,32.6129666
E01000621,41.05058366,18.6770428,5.252918288,35.01945525
E01000622,43.48441926,13.73937677,2.974504249,39.80169972
E01000623,41.26984127,25.92592593,10.40564374,22.39858907
E01000624,48.72665535,23.93887946,8.488964346,18.84550085
E01000625,45.40816327,17.5170068,6.462585034,30.6122449
E01000626,41.25412541,10.3960396,1.485148515,46.86468647
E01000627,41.56976744,11.3372093,3.052325581,44.04069767
E01000628,35.88143526,13.26053042,4.056162246,46.80187207
E01000629,46.06741573,21.50882825,9.951845907,22.47191011
E01000630,33.18632856,9.592061742,0.771775083,56.44983462
E01000631,38.62068966,18.27586207,8.620689655,34.48275862
E01000632,36.76222597,20.40472175,4.890387858,37.94266442
E01000633,31.38211382,11.54471545,3.739837398,53.33333333
E01000634,39.73856209,12.15686275,2.614379085,45.49019608
E01000636,36.94516971,11.48825065,2.872062663,48.69451697
E01000637,33.82113821,5.365853659,0.650406504,60.16260163
E01000638,32.65822785,5.82278481,0.759493671,60.75949367
E01000639,31.73333333,6.4,0.8,61.06666667
E01000640,30.75980392,4.166666667,1.470588235,63.60294118
E01000641,34.59459459,5.405405405,1.216216216,58.78378378
E01000642,24.92697176,3.602726388,0.778967868,70.69133398
E01000643,39.62053571,8.147321429,1.116071429,51.11607143
E01000644,36.30406291,7.339449541,1.965923984,54.39056356
E01000645,33.45656192,39.55637708,19.96303142,7.024029575
E01000646,47.2541507,20.43422733,6.130268199,26.18135377
E01000647,52.38095238,23.50230415,5.529953917,18.58678955
E01000648,51.30674003,24.07152682,9.215955983,15.40577717
E01000649,43.94124847,31.82374541,11.99510404,12.23990208
E01000650,43.04812834,30.7486631,11.63101604,14.57219251
E01000651,53.68589744,24.19871795,5.128205128,16.98717949
E01000652,46.72619048,30.20833333,10.86309524,12.20238095
E01000653,43.52941176,32.77310924,13.1092437,10.58823529
E01000654,36.12244898,40.20408163,18.57142857,5.102040816
E01000655,34.48979592,38.97959184,20,6.530612245
E01000656,30.72824156,40.85257549,22.02486679,6.394316163
E01000657,42.6035503,30.47337278,12.13017751,14.79289941
E01000658,38.14616756,33.68983957,15.15151515,13.01247772
E01000659,34.60803059,40.91778203,19.88527725,4.588910134
E01000661,48.05084746,15.84745763,3.813559322,32.28813559
E01000662,44.93865031,28.2208589,10.73619632,16.10429448
E01000663,47.89156627,24.69879518,6.777108434,20.63253012
E01000664,43.76039933,32.61231281,10.98169717,12.64559068
E01000665,46.8371467,27.99461642,11.03633917,14.13189771
E01000666,36.98630137,37.35990037,18.30635118,7.347447073
E01000667,29.66507177,37.4800638,25.19936204,7.655502392
E01000668,53.49075975,16.63244353,4.209445585,25.66735113
E01000669,51.47849462,21.37096774,5.64516129,21.50537634
E01000670,44.97607656,21.6507177,6.220095694,27.15311005
E01000671,47.49262537,15.1425762,4.228121927,33.1366765
E01000672,54.24460432,21.00719424,5.899280576,18.84892086
E01000673,55.27559055,22.04724409,6.771653543,15.90551181
E01000674,52.44055069,12.14017522,2.878598248,32.54067584
E01000676,40.59917355,7.747933884,0.723140496,50.92975207
E01000677,55.875,14,2,28.125
E01000678,52.78969957,20.0286123,6.723891273,20.45779685
E01000679,53.02806499,22.89512555,6.056129985,18.02067947
E01000680,33.07573416,40.34003091,20.71097372,5.873261206
E01000681,45.84615385,32.46153846,10.30769231,11.38461538
E01000682,46.40625,29.6875,7.34375,16.5625
E01000683,56.45390071,21.70212766,6.666666667,15.17730496
E01000684,48.00531915,32.71276596,11.83510638,7.446808511
E01000685,46.65579119,27.7324633,10.44045677,15.17128874
E01000686,47.89391576,25.89703588,8.736349454,17.47269891
E01000687,52.87878788,27.87878788,7.424242424,11.81818182
E01000688,37.99212598,35.23622047,18.30708661,8.464566929
E01000689,45.94155844,25.81168831,9.090909091,19.15584416
E01000690,50.93283582,30.03731343,8.582089552,10.44776119
E01000691,51.88679245,23.74213836,4.874213836,19.49685535
E01000692,46.99853587,26.50073206,7.75988287,18.74084919
E01000693,40.7751938,25.58139535,11.78294574,21.86046512
E01000694,51.29943503,30.50847458,8.813559322,9.378531073
E01000695,43.87096774,30.64516129,13.70967742,11.77419355
E01000696,45.34883721,29.94186047,12.64534884,12.06395349
E01000697,55.41237113,23.32474227,7.345360825,13.91752577
E01000698,36.15560641,37.98627002,19.45080092,6.407322654
E01000699,46.46616541,10.52631579,3.909774436,39.09774436
E01000700,55.37313433,13.28358209,2.23880597,29.10447761
E01000701,58.31960461,13.01482702,3.624382208,25.04118616
E01000702,53.28125,14.53125,3.75,28.4375
E01000703,52.78174037,15.83452211,3.994293866,27.38944365
E01000704,54.01337793,14.54849498,5.518394649,25.91973244
E01000705,46.39718805,14.05975395,4.74516696,34.79789104
E01000706,52.78688525,13.93442623,4.918032787,28.36065574
E01000707,64.1509434,18.11320755,4.528301887,13.20754717
E01000708,51.89340813,19.35483871,5.189340813,23.56241234
E01000709,51.7053206,10.91405184,0.954979536,36.42564802
E01000710,57.77202073,12.86701209,1.727115717,27.63385147
E01000711,53.31384016,8.966861598,2.144249513,35.57504873
E01000712,53.12145289,15.43700341,3.745743473,27.69580023
E01000713,53.94144144,18.01801802,5.067567568,22.97297297
E01000714,51.83150183,9.432234432,2.106227106,36.63003663
E01000715,54.36893204,14.45523193,3.236245955,27.93959008
E01000716,48.5190409,24.82369535,7.757404795,18.89985896
E01000717,52.13872832,16.1849711,4.393063584,27.28323699
E01000718,46.44396552,15.0862069,3.448275862,35.02155172
E01000719,45.71759259,18.63425926,5.671296296,29.97685185
E01000720,45.1754386,23.68421053,9.502923977,21.6374269
E01000721,42.99674267,18.72964169,4.885993485,33.38762215
E01000722,45,24.21052632,7.5,23.28947368
E01000723,45.83333333,28.80434783,9.963768116,15.39855072
E01000724,43.86503067,19.32515337,4.90797546,31.90184049
E01000725,46.72544081,16.1209068,4.156171285,32.99748111
E01000726,48.01381693,27.63385147,7.599309154,16.75302245
E01000727,47.44429882,19.13499345,6.422018349,26.99868938
E01000728,47.06723891,22.46065808,7.725321888,22.74678112
E01000729,44.96402878,15.34772182,5.755395683,33.93285372
E01000730,46.996997,16.81681682,5.705705706,30.48048048
E01000731,43.9688716,26.07003891,8.949416342,21.01167315
E01000732,42.88164666,30.53173242,13.89365352,12.69296741
E01000733,47.71653543,25.35433071,8.661417323,18.26771654
E01000734,48.23529412,29.60784314,10.58823529,11.56862745
E01000735,40,25.76576577,10.81081081,23.42342342
E01000736,41.01748808,27.50397456,10.6518283,20.82670906
E01000737,44.59691252,21.26929674,10.12006861,24.01372213
E01000738,42.17054264,28.8372093,10.85271318,18.13953488
E01000739,42.0722135,17.42543171,6.907378336,33.59497645
E01000741,42.21267454,4.081632653,1.288936627,52.41675618
E01000742,45.18664047,7.465618861,1.571709234,45.77603143
E01000743,39.2479436,9.400705053,1.880141011,49.47121034
E01000744,39.7881997,9.077155825,2.118003026,49.01664145
E01000745,47.32739421,10.02227171,1.224944321,41.42538976
E01000746,44.08713693,6.12033195,2.178423237,47.61410788
E01000747,34.13400759,37.04171934,18.96333755,9.860935525
E01000748,32.34042553,36.17021277,24.39716312,7.092198582
E01000749,33.17683881,34.89827856,20.0312989,11.89358372
E01000750,45.17611026,21.2863706,5.359877489,28.17764165
E01000751,46.11048478,27.05749718,7.10259301,19.72942503
E01000752,44.89795918,25.12755102,9.821428571,20.15306122
E01000753,45.37037037,31.08465608,13.49206349,10.05291005
E01000754,51.83673469,22.17687075,8.571428571,17.41496599
E01000755,45.00792393,30.42789223,12.04437401,12.51980983
E01000756,37.90446841,31.58705701,18.95223421,11.55624037
E01000757,47.09784411,35.32338308,10.28192371,7.296849088
E01000758,53.06859206,26.1732852,9.566787004,11.19133574
E01000759,35.35528596,41.24783362,18.02426343,5.372616984
E01000760,41.82444062,27.36660929,15.14629948,15.6626506
E01000761,41.18673647,35.42757417,14.48516579,8.90052356
E01000762,51.47453083,22.6541555,6.568364611,19.30294906
E01000763,41.74573055,36.43263757,14.04174573,7.779886148
E01000764,47.88519637,27.34138973,9.365558912,15.40785498
E01000765,48.36415363,29.3029872,9.388335704,12.94452347
E01000766,45.11627907,33.48837209,12.86821705,8.527131783
E01000767,40.7960199,34.16252073,12.43781095,12.60364842
E01000768,43.53518822,29.4599018,10.31096563,16.69394435
E01000769,39.73509934,34.8785872,12.14128035,13.24503311
E01000770,45.07246377,24.05797101,6.52173913,24.34782609
E01000771,49.19614148,27.0096463,7.234726688,16.55948553
E01000772,46.88741722,23.17880795,7.549668874,22.38410596
E01000773,49.91789819,24.46633826,6.896551724,18.71921182
E01000774,48.28178694,24.05498282,8.075601375,19.58762887
E01000775,44.32748538,31.34502924,12.63157895,11.69590643
E01000777,51.25,28.03571429,9.642857143,11.07142857
E01000778,47.26134585,25.66510172,8.763693271,18.30985915
E01000779,50,22.61904762,6.972789116,20.40816327
E01000780,48.5316847,19.01081917,4.636785162,27.82071097
E01000781,48.8,12.48,3.84,34.88
E01000782,43.42507645,12.8440367,3.211009174,40.51987768
E01000783,49.29356358,15.22762951,3.767660911,31.711146
E01000784,53.53535354,26.76767677,7.575757576,12.12121212
E01000785,42.72151899,17.72151899,6.012658228,33.5443038
E01000786,40.72327044,29.87421384,13.20754717,16.19496855
E01000787,52.08955224,20.14925373,5.223880597,22.53731343
E01000788,48.04560261,24.91856678,8.306188925,18.72964169
E01000789,42.14501511,16.01208459,4.682779456,37.16012085
E01000790,43.59464627,16.25239006,6.596558317,33.55640535
E01000791,44.39102564,28.04487179,10.25641026,17.30769231
E01000792,47.81849913,29.31937173,7.329842932,15.53228621
E01000793,43.72019078,32.90937997,10.96979332,12.40063593
E01000794,44.95867769,32.23140496,12.23140496,10.5785124
E01000795,42.13483146,34.26966292,6.554307116,17.0411985
E01000796,41.65316045,9.076175041,1.620745543,47.64991896
E01000797,51.95936139,17.85195936,4.934687954,25.25399129
E01000798,38.50340136,8.979591837,1.224489796,51.29251701
E01000799,46.74634794,9.561752988,2.921646746,40.77025232
E01000800,43.875,8.5,2.25,45.375
E01000801,47.15821813,11.98156682,5.069124424,35.79109063
E01000802,49.37810945,10.94527363,1.865671642,37.81094527
E01000803,47.98927614,9.383378016,2.278820375,40.34852547
E01000804,53.30948122,27.37030411,5.18783542,14.13237925
E01000805,47.11779449,8.020050125,2.005012531,42.85714286
