LSOA code,Less than 5km,5km to less than 20km,20km to less than 40km,40km and over,"Works mainly at an offshore installation, in no fixed place, or outside the UK",Works mainly from home
E01027222,22.49589491,23.48111658,6.568144499,2.134646962,13.46469622,31.85550082
E01027224,48.85159011,13.78091873,5.74204947,2.915194346,10.86572438,17.84452297
E01027225,40.11916584,15.59086395,5.362462761,3.17775571,13.80337637,21.94637537
E01027226,40.08474576,19.83050847,6.949152542,2.711864407,12.96610169,17.45762712
E01027227,41.51624549,21.93140794,5.324909747,2.527075812,13.80866426,14.89169675
E01027228,46.37377964,17.29428173,5.648535565,3.417015342,12.76150628,14.50488145
E01027229,41.31274131,18.53281853,4.890604891,2.445302445,17.5032175,15.31531532
E01027230,39.16478555,22.68623025,4.853273138,3.837471783,15.68848758,13.76975169
E01027231,38.46153846,20.66590126,4.936854191,3.444316877,17.68082664,14.81056257
E01027232,34.13269384,19.66426859,4.556354916,5.435651479,15.42765787,20.7833733
E01027233,42.30215827,16.69064748,9.208633094,3.165467626,12.6618705,15.97122302
E01027234,30.96559378,12.8745838,9.10099889,3.32963374,14.76137625,28.96781354
E01027235,49.28292047,13.68970013,5.475880052,3.259452412,15.51499348,12.77705346
E01027236,32.12290503,15.36312849,6.005586592,2.234636872,16.89944134,27.37430168
E01027237,37.32638889,15.88541667,6.25,3.211805556,14.0625,23.26388889
E01027238,42.34608985,15.3078203,5.823627288,2.412645591,17.05490849,17.05490849
E01027239,49.34895833,12.5,6.25,3.255208333,16.27604167,12.36979167
E01027240,33.86809269,16.57754011,4.991087344,3.03030303,15.32976827,26.20320856
E01027241,42.54201681,15.96638655,8.718487395,3.571428571,18.17226891,11.02941176
E01027242,43.02325581,14.85788114,6.589147287,2.067183463,18.34625323,15.11627907
E01027243,30.61699651,24.91268917,5.355064028,3.492433062,20.02328289,15.59953434
E01027244,44.55445545,19.09476662,7.496463932,2.121640736,17.39745403,9.335219236
E01027245,18.23394495,34.17431193,6.651376147,2.866972477,15.25229358,22.82110092
E01027246,24.53222453,37.52598753,6.340956341,3.638253638,15.07276507,12.88981289
E01027247,21.73038229,34.20523139,5.331991952,3.722334004,16.59959759,18.41046278
E01027248,33.2457293,30.61760841,5.387647832,3.416557162,16.1629435,11.1695138
E01027249,30.96623981,31.19906868,4.772991851,4.656577416,17.22933644,11.1757858
E01027250,25.73426573,13.14685315,5.874125874,4.055944056,12.16783217,39.02097902
E01027252,36.01485149,14.23267327,7.673267327,2.722772277,16.95544554,22.4009901
E01027253,23.58175751,11.23470523,9.232480534,3.781979978,15.46162403,36.70745273
E01027254,23.63945578,14.20068027,7.397959184,3.146258503,13.52040816,38.0952381
E01027255,30.53735256,12.1887287,5.242463958,4.587155963,11.27129751,36.17300131
E01027256,29.28870293,11.85495119,5.9972106,2.231520223,12.13389121,38.49372385
E01027257,30.83778966,10.69518717,7.664884135,3.20855615,12.29946524,35.29411765
E01027258,36.64850136,10.21798365,5.040871935,3.542234332,11.85286104,32.69754768
E01027259,29.11694511,19.80906921,5.966587112,2.744630072,16.34844869,26.01431981
E01027260,26.60300136,14.32469304,6.139154161,4.092769441,13.6425648,35.19781719
E01027261,3.807796917,18.76699909,17.13508613,3.535811423,14.95920218,41.79510426
E01027262,2.411021814,24.11021814,8.725602755,5.510907003,12.85878301,46.38346728
E01027263,8.286038593,32.00908059,8.172531215,2.837684449,16.91259932,31.78206583
E01027264,21.97659298,21.32639792,13.65409623,4.291287386,12.87386216,25.87776333
E01027265,20.20997375,23.62204724,16.66666667,4.461942257,12.72965879,22.30971129
E01027267,27.929374,17.6565008,12.35955056,3.210272873,13.32263242,25.52166934
E01027268,18.30985915,22.95774648,10.98591549,4.507042254,12.95774648,30.28169014
E01027269,29.29171669,19.56782713,12.84513806,2.881152461,13.80552221,21.60864346
E01027270,16.12223393,19.49420443,14.3308746,4.320337197,10.22128556,35.51106428
E01027271,16.07347876,19.17336395,13.77726751,2.985074627,13.2032147,34.78760046
E01027272,21.73913043,19.67963387,15.2173913,3.546910755,13.15789474,26.6590389
E01027273,12.47191011,27.75280899,4.719101124,3.483146067,15.61797753,35.95505618
E01027274,10.91170136,22.75664034,6.819813352,3.230437904,11.1988514,45.08255564
E01027275,6.713286713,28.25174825,6.993006993,4.475524476,14.54545455,39.02097902
E01027277,7.785087719,26.31578947,8.442982456,2.960526316,15.35087719,39.14473684
E01027279,8.563273073,33.11132255,7.706945766,2.664129401,16.17507136,31.77925785
E01027280,6.380120887,26.19207522,7.723304231,3.15648086,11.95433177,44.59368704
E01027281,10.68524971,29.96515679,12.07897793,3.019744483,14.75029036,29.50058072
E01027282,13.51351351,31.89189189,7.891891892,2.594594595,19.24324324,24.86486486
E01027283,7.833537332,27.78457772,8.323133415,2.203182375,14.56548348,39.29008568
E01027284,5.342741935,29.03225806,5.342741935,4.536290323,14.01209677,41.73387097
E01027285,10.68181818,25.56818182,8.409090909,3.295454545,14.54545455,37.5
E01027286,14.10788382,27.38589212,5.117565698,2.213001383,16.18257261,34.99308437
E01027287,7.81049936,32.52240717,7.42637644,4.09731114,13.44430218,34.69910371
E01027288,5.31358885,29.26829268,11.67247387,4.703832753,12.80487805,36.2369338
E01027289,11.81485993,22.53349574,8.038976857,4.384896468,13.03288672,40.19488429
E01027290,18.85057471,17.62452107,10.88122605,3.754789272,14.78927203,34.09961686
E01027291,18.22125813,12.03904555,13.99132321,5.531453362,12.90672451,37.31019523
E01027292,24.59807074,14.46945338,14.14790997,3.376205788,18.00643087,25.40192926
E01027293,10.42857143,22.28571429,14,5.285714286,10.42857143,37.57142857
E01027294,6.150793651,31.6468254,4.761904762,2.777777778,15.67460317,38.98809524
E01027295,8.481262327,21.49901381,12.95200526,3.550295858,12.0973044,41.42011834
E01027296,5.722599418,24.15130941,12.90009699,4.07371484,14.25800194,38.8942774
E01027297,8.775731311,24.1603467,5.525460455,2.816901408,14.84290358,43.87865655
E01027298,8.385269122,25.09915014,9.575070822,3.399433428,11.44475921,42.09631728
E01027299,20.52023121,27.16763006,10.40462428,3.034682081,16.1849711,22.68786127
E01027300,13.11084625,25.14898689,9.058402861,3.218116806,10.488677,38.9749702
E01027301,14.24050633,24.76265823,9.256329114,3.164556962,11.15506329,37.42088608
E01027302,24.84316186,29.61104141,9.786700125,2.132998745,13.67628607,19.94981179
E01027303,13.79679144,21.4973262,8.877005348,4.064171123,11.01604278,40.7486631
E01027304,5.160550459,20.98623853,10.55045872,5.160550459,11.12385321,47.01834862
E01027305,10.46511628,21.67019027,11.83932347,2.748414376,13.10782241,40.16913319
E01027306,3.649635036,22.62773723,15.01564129,5.735140772,12.51303441,40.45881126
E01027307,6.864564007,25.60296846,9.461966605,4.359925788,12.70871985,41.00185529
E01027308,7.187112763,31.97026022,5.700123916,3.717472119,14.12639405,37.29863693
E01027309,25.56818182,24.00568182,6.25,2.556818182,16.05113636,25.56818182
E01027310,39.81191223,27.5862069,6.426332288,2.507836991,12.85266458,10.81504702
E01027311,26.02118003,25.56732224,6.505295008,4.841149773,12.10287443,24.96217852
E01027312,30.97345133,26.10619469,7.227138643,2.064896755,14.15929204,19.46902655
E01027313,35.65488565,27.13097713,7.172557173,2.494802495,13.61746362,13.92931393
E01027314,39.35075218,24.78226445,4.433887569,2.454473476,14.96437055,14.01425178
E01027316,31.50123052,24.52830189,7.875307629,2.707136998,14.02789171,19.36013126
E01027317,27.88051209,26.45803698,7.965860597,1.706970128,18.49217639,17.49644381
E01027318,38.59934853,27.36156352,5.048859935,4.234527687,14.33224756,10.42345277
E01027319,27.79220779,25.71428571,5.714285714,4.025974026,18.44155844,18.31168831
E01027320,28.59813084,27.94392523,7.476635514,4.205607477,14.01869159,17.75700935
E01027321,22.65861027,22.4572004,6.545820745,3.826787513,13.79657603,30.71500504
E01027322,8.931419458,34.1307815,6.220095694,2.392344498,14.51355662,33.81180223
E01027323,9.9909991,37.53375338,7.740774077,4.140414041,11.43114311,29.16291629
E01027324,6.50887574,41.22287968,4.536489152,1.380670611,14.79289941,31.5581854
E01027325,7.71484375,35.9375,7.8125,2.1484375,13.37890625,33.0078125
E01027326,15.08152174,31.6576087,8.423913043,4.483695652,14.40217391,25.95108696
E01027327,18.86075949,33.67088608,8.227848101,2.784810127,15.3164557,21.13924051
E01027328,18.32611833,32.46753247,7.359307359,1.443001443,18.03751804,22.36652237
E01027329,15.69115816,25.90286426,8.96637609,3.611457036,14.81942715,31.00871731
E01027330,29.78235968,27.03321879,5.040091638,4.467353952,13.860252,19.81672394
E01027331,33.13521545,29.27191679,9.212481426,4.903417533,11.88707281,11.58989599
E01027332,24.508519,27.78505898,6.946264744,3.931847969,15.72739187,21.10091743
E01027333,19.46254072,27.93159609,5.781758958,3.094462541,12.86644951,30.86319218
E01027334,39.21232877,24.14383562,5.821917808,3.082191781,13.35616438,14.38356164
E01027335,20.89093702,23.65591398,9.370199693,3.840245776,17.20430108,25.03840246
E01027336,25.67204301,22.71505376,11.55913978,3.225806452,16.26344086,20.56451613
E01027337,22.65372168,25.02696872,11.43473571,2.696871629,16.3969795,21.79072276
E01027338,12.6984127,31.3283208,4.92898914,3.174603175,14.87050961,32.99916458
E01027339,35.85209003,29.58199357,6.109324759,3.376205788,14.79099678,10.28938907
E01027340,32.55813953,34.33652531,6.155950752,3.146374829,10.80711354,12.99589603
E01027341,39.42558747,29.24281984,5.091383812,2.480417755,11.87989556,11.87989556
E01027342,32.37971391,28.73862159,7.022106632,2.080624187,15.6046814,14.17425228
E01027343,26.21776504,26.07449857,5.873925501,2.722063037,15.61604585,23.49570201
E01027344,22.84196547,24.56839309,6.108897742,3.718459495,12.61620186,30.14608234
E01027345,21.06060606,23.93939394,5.454545455,3.484848485,14.6969697,31.36363636
E01027346,20.85747393,26.07184241,7.879490151,2.665121669,12.86210892,29.66396292
E01027347,22.05882353,23.84453782,6.617647059,3.046218487,12.71008403,31.72268908
E01027348,3.700277521,32.00740056,11.56336725,3.052728955,15.8186864,33.85753932
E01027350,28.68852459,26.36612022,5.464480874,3.005464481,12.84153005,23.63387978
E01027351,30.50595238,25.74404762,7.291666667,4.31547619,15.0297619,17.11309524
E01027352,37.27272727,25.84415584,6.233766234,3.116883117,10.64935065,16.88311688
E01027353,8.829568789,32.85420945,6.776180698,2.566735113,14.06570842,34.90759754
E01027354,10.90487239,31.16782676,7.347254447,2.938901779,15.00386698,32.63727765
E01027355,10.375,29.375,8.25,3.5,15.625,32.875
E01027356,15.22678186,11.77105832,10.47516199,9.071274298,16.30669546,37.14902808
E01027357,22.96747967,5.691056911,8.333333333,13.82113821,13.41463415,35.77235772
E01027358,31.46853147,11.65501166,11.18881119,9.440559441,17.24941725,18.997669
E01027359,37.17672414,13.57758621,7.974137931,8.297413793,20.58189655,12.39224138
E01027361,18.44802343,23.42606149,12.1522694,6.149341142,20.35139092,19.47291362
E01027362,21.17647059,22.47058824,13.17647059,5.411764706,18.94117647,18.82352941
E01027363,27.43362832,22.34513274,10.39823009,5.088495575,23.2300885,11.50442478
E01027364,21.1514393,20.90112641,14.26783479,6.007509387,16.27033792,21.40175219
E01027365,4.136029412,19.48529412,15.25735294,7.628676471,14.88970588,38.60294118
E01027366,11.39430285,18.14092954,8.995502249,11.54422789,16.34182909,33.5832084
E01027367,13.71428571,20.91428571,11.88571429,14.28571429,12,27.2
E01027368,11.05047749,10.36834925,20.60027285,7.366984993,19.37244202,31.2414734
E01027369,11.39705882,8.455882353,17.27941176,10.29411765,21.69117647,30.88235294
E01027370,3.767123288,19.17808219,17.23744292,6.164383562,15.4109589,38.24200913
E01027371,25.9977195,14.70923603,9.806157355,10.71835804,21.20866591,17.55986317
E01027372,9.600862999,17.69147789,13.26860841,7.982740022,13.91585761,37.54045307
E01027373,4.635761589,11.58940397,13.68653422,11.36865342,16.99779249,41.7218543
E01027374,14.4057623,11.40456182,11.40456182,14.28571429,21.48859544,27.01080432
E01027375,8.236658933,12.52900232,12.6450116,10.78886311,18.6774942,37.12296984
E01027376,44.98644986,6.775067751,6.910569106,14.36314363,16.80216802,10.16260163
E01027377,35.22012579,2.987421384,5.031446541,13.52201258,13.36477987,29.87421384
E01027378,29.95689655,4.74137931,7.543103448,10.99137931,13.36206897,33.40517241
E01027379,38.64598025,7.052186178,4.795486601,16.22002821,16.07898449,17.20733427
E01027380,16.39344262,18.85245902,6.06557377,12.45901639,16.2295082,30
E01027381,5.10328068,18.4690158,9.113001215,13.97326853,19.80558931,33.53584447
E01027382,5.52238806,28.65671642,5.373134328,13.88059701,16.71641791,29.85074627
E01027383,24.3852459,11.06557377,6.352459016,12.70491803,25.81967213,19.67213115
E01027384,18.77470356,10.07905138,4.940711462,14.22924901,18.97233202,33.00395257
E01027385,50.09708738,6.213592233,7.961165049,9.514563107,17.47572816,8.737864078
E01027386,42.95190713,4.311774461,5.804311774,15.09121061,16.58374793,15.25704809
E01027387,42.63674614,4.488078541,7.573632539,12.76297335,16.40953717,16.12903226
E01027388,47.12121212,6.818181818,6.060606061,14.6969697,16.66666667,8.636363636
E01027389,41.56441718,5.36809816,7.36196319,14.26380368,19.17177914,12.26993865
E01027390,22.236671,8.582574772,14.56436931,11.05331599,22.49674902,21.0663199
E01027391,26.31578947,31.11455108,4.79876161,3.86996904,17.80185759,16.09907121
E01027392,25.4259502,30.79947575,7.208387942,3.538663172,16.51376147,16.51376147
E01027393,30.05464481,30.96539162,4.735883424,2.003642987,17.30418944,14.93624772
E01027394,19.64285714,36.38392857,2.455357143,2.232142857,14.28571429,25
E01027395,17.30141458,34.16757345,3.482045702,3.155603917,15.66920566,26.22415669
E01027396,22.06896552,34.82758621,4.827586207,2.931034483,11.89655172,23.44827586
E01027397,25.09025271,31.76895307,5.054151625,3.610108303,19.31407942,15.16245487
E01027398,24.16851441,31.37472284,5.543237251,2.549889135,15.29933481,21.06430155
E01027399,19.41489362,35.90425532,4.255319149,2.526595745,10.50531915,27.39361702
E01027400,17.70972037,29.82689747,4.127829561,2.263648469,8.521970706,37.54993342
E01027401,17.12230216,29.0647482,4.172661871,2.158273381,8.345323741,39.13669065
E01027402,14.83771252,30.13910355,5.409582689,2.627511592,10.04636785,36.93972179
E01027403,18.3908046,26.62835249,4.214559387,3.639846743,14.17624521,32.95019157
E01027404,15.79378069,32.73322422,4.746317512,2.782324059,12.60229133,31.34206219
E01027405,18.48739496,32.60504202,4.537815126,3.025210084,16.13445378,25.21008403
E01027406,18.44444444,30.88888889,4.444444444,2.666666667,12.66666667,30.88888889
E01027407,20.26515152,32.95454545,3.21969697,2.462121212,11.74242424,29.35606061
E01027408,20.64846416,30.54607509,3.924914676,1.877133106,16.72354949,26.27986348
E01027409,21.5210356,30.25889968,2.912621359,2.750809061,14.4012945,28.15533981
E01027410,17.69115442,28.93553223,5.097451274,2.3988006,11.69415292,34.18290855
E01027411,25.10204082,33.67346939,2.857142857,3.265306122,12.04081633,23.06122449
E01027412,20.89077413,33.40402969,3.075291622,3.075291622,14.10392365,25.45068929
E01027413,24.24849699,32.16432866,3.406813627,3.106212425,12.5250501,24.5490982
E01027414,17.36227045,35.55926544,5.008347245,2.504173623,16.360601,23.20534224
E01027415,23.5915493,34.33098592,5.809859155,3.345070423,15.66901408,17.25352113
E01027416,33.26226013,31.13006397,5.117270789,3.624733475,13.00639659,13.85927505
E01027417,8.333333333,40,4.333333333,3,11.83333333,32.5
E01027418,9.845788849,39.26453144,3.202846975,1.897983393,16.84460261,28.94424674
E01027419,9.419152276,40.50235479,2.040816327,2.982731554,15.855573,29.19937206
E01027420,13.33333333,38.01801802,2.882882883,3.423423423,14.59459459,27.74774775
E01027421,10.51724138,39.48275862,2.413793103,3.275862069,17.4137931,26.89655172
E01027422,24.14814815,31.40740741,6.222222222,2.518518519,17.48148148,18.22222222
E01027423,25.18939394,39.01515152,5.303030303,2.651515152,16.47727273,11.36363636
E01027424,32.08955224,28.95522388,5.223880597,2.089552239,18.35820896,13.28358209
E01027426,23.3924612,34.58980044,5.099778271,2.106430155,13.74722838,21.06430155
E01027427,23.86511025,29.96108949,4.150453956,4.02075227,19.32555123,18.6770428
E01027428,20.51671733,34.65045593,3.647416413,2.279635258,15.19756839,23.70820669
E01027429,23.68815592,30.88455772,5.247376312,4.347826087,17.54122939,18.29085457
E01027430,21.49362477,35.15482696,5.464480874,2.732240437,15.84699454,19.30783242
E01027431,20.68965517,34.169279,4.858934169,3.918495298,15.51724138,20.84639498
E01027432,14.81481481,40.74074074,1.925925926,2.074074074,15.55555556,24.88888889
E01027433,11.26656848,39.69072165,2.577319588,2.503681885,14.35935199,29.60235641
E01027434,12.86956522,36.86956522,2.086956522,2.782608696,17.73913043,27.65217391
E01027435,12.0593692,39.88868275,2.968460111,3.525046382,14.84230056,26.716141
E01027436,13.74045802,36.94656489,1.832061069,1.832061069,18.01526718,27.63358779
E01027437,13.82681564,36.31284916,4.608938547,3.631284916,12.15083799,29.46927374
E01027438,15.04559271,38.44984802,4.711246201,3.647416413,13.67781155,24.46808511
E01027439,15.34334764,35.08583691,3.969957082,2.145922747,10.40772532,33.0472103
E01027440,14.57431457,36.36363636,4.473304473,1.731601732,15.2958153,27.56132756
